,sa_finance1_cocode,sa_company_name,sa_total_income,sa_sales,sa_total_assets,sa_pat,sa_total_liabilities,sa_gross_working_capital_cosm,sa_current_assets_incl_st_invest_loans,sa_current_liabilities,sa_st_trade_bills_receivables,sa_st_trade_receivables,sa_nf_operating_expenses,sa_f_operating_expenses,sa_dep_owned_ast,sa_retained_profits,sa_pbit,sa_pbdita_net_of_peoifi,sa_pbpt_net_of_peoi,sa_total_capital,sa_gross_fixed_assets,sa_pbdita,sa_cost_of_goods_sold,sa_cost_of_sales,sa_total_expense,sa_net_sales,sa_depreciation,sa_non_current_assets,sa_net_fixed_assets,sa_gross_fixed_assets.1,sa_inc_fin_serv,sa_net_working_capital,sa_non_current_liabilities,sa_tot_inc_net_of_pe,sa_sales_n_chg_in_stk,sa_chg_in_assets_with_no_chg_in_efficiency,sa_chg_in_efficiency_with_no_chg_in_assets,sa_chg_in_efficiency_on_chg_in_assets,sa_reported_pat,sa_diff_in_pat,sa_pbpt,sa_pbt,sa_pbit_net_of_peoifi,sa_cash_profit,sa_sales_net_fixed_assets,sa_total_income_avg_tot_asset_net_miscexp_now_reval,sa_chg_in_efficiency_in_use_of_assets,sa_pc_chg_in_efficiency_with_no_chg_in_assets,sa_pc_chg_in_assets_with_no_chg_in_efficiency,sa_pc_chg_in_efficiency_on_chg_in_assets,sa_nf_oper_exp_pc_total_exp,sa_f_oper_exp_pc_total_exp,sa_fin_serv_exp_pc_total_exp,sa_pbpt_net_of_peoi_inc_fin_serv,sa_pat_cont_ops_pc_inc_cont_ops,sa_pat_discont_ops_pc_inc_discont_ops,sa_total_provisions_pc_pbdita,sa_write_offs_pc_pbdita,sa_depreciation_pc_pbdita,sa_amortisation_pc_pbdita,sa_fin_serv_exp_pc_pbdita,sa_prov_direct_tax_pc_pbdita,sa_pat_pc_pbdita,sa_pbdita_pc_total_inc,sa_pbt_pc_total_inc,sa_pat_pc_total_inc,sa_cash_profit_pc_total_inc,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_pat_net_of_pe_pc_avg_networth,sa_pat_pc_avg_networth,sa_cash_profit_pc_avg_networth,sa_pbpt_net_of_peoi_pc_avg_capital_employed,sa_pat_net_of_pe_pc_avg_capital_employed,sa_pat_pc_avg_capital_employed,sa_pat_net_of_pe_pc_avg_tot_asset_net_menow_reval,sa_pc_chg_in_profitability_with_no_chg_in_income,sa_st_trade_bills_receivables_pc_current_assets_incl_st_invest_loans,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cash_n_bank_no_fd_security_current_liab_n_prov,sa_cash_n_bank_no_fd_security_cost_of_sales_per_day,sa_sales_avg_debtors,sa_creditors_turnover,sa_total_inc_net_of_pe_compensation_to_empl,sa_sales_avg_gfa_net_of_reval,sa_sales_net_repairs_avg_nfa_net_of_reval,equity_facevalue_on_stkdate,eps_on_stkdate,equity_bv_on_stkdate,high_price,stock_returns,market_cap,traded_qty
962,185126,ADVIK CAPITAL LTD.,6.3,13844.425243445696,89.9,1.4,89.9,0.0,63.1,7744.673562152134,1879.5632660550457,1871.070374449339,2.7,2.7,0.3,1.4,2.1,-2.7,2.1,45.9,16.5,3.6,1.6,3.0,4.9,-0.3,0.3,26.8,12.0,16.5,6.3,0.3,8114.080324324324,6.3,13817.893488716241,0.1308,1.6221,0.0471,1.0,0.4,2.1,2.1,-4.2,2.9,0.0,0.0726,0.7347,90.1153,7.2657,9.8847,55.102,55.102,0.0,0.3333,22.2222,0.0,0.0,0.0,8.3333,33.3333,0.0,19.4444,38.8889,57.1429,33.3333,22.2222,46.0317,22.2222,1.626,1.626,3.3682,2.439,1.626,1.626,1.6138,-33.3333,0.0,0.75,1.25,0.0,0.25,36.5,24.648626711362027,26.285142996856447,3.3158,0.0,0.0,1.0,0.0567,89.6,5.0,1.1342,220.1933,707379.0
963,185861,R M C SWITCHGEARS LTD.,855.7,841.1,816.5,25.2,816.5,324.7167,479.4,355.2,333.7,333.7,760.6,811.5,17.3,25.2,81.0,83.7,19.6,60.9,339.4,98.3,699.83,774.7,833.7,826.1,17.3,337.1,242.0,339.4,4.1,50.7,221.8,849.7,844.3,171.0802,84.1148,25.005,25.2,0.0,30.1,30.1,66.4,40.8,347.5619999999999,1.2198,1.7431,30.0196,61.0565,12.2447,91.2319,97.3372,6.1053,4.7805,2.945,0.0,0.0,0.0,17.5992,0.0,51.7803,4.9847,25.6358,11.4877,3.5176,2.945,4.768,2.2596,10.4889,13.7667,22.289,3.8207,3.7427,4.9123,2.737,62.2039,69.6078,0.8681,1.1405,1.5968,-0.0568,3.8634,2.9549,5.3618,27.0605,2.5734,3.537,10.0,3.1516,233.9,98.8,1.1995,578.4544,58000.0
964,187235,SUMMIT SECURITIES LTD.,860.7,13844.425243445696,5271.7,754.8,5271.7,0.0,78.8,35.5,1879.5632660550457,1871.070374449339,14.6,15.7,0.1,754.8,846.0,-14.6,844.9,109.0,0.8,846.1,5.72,14.7,105.9,-0.8,0.1,5192.9,0.1,0.8,860.7,43.3,2.0,860.7,13817.893488716241,5.7138,725.8148,59.6714,754.8,0.0,844.9,844.9,-14.7,686.8,0.0,0.1759,2.128,91.7359,0.7222,8.2641,13.7866,14.8253,1.0387,0.9816,87.6961,0.0,0.0,0.0,0.0118,0.0,0.13,10.6489,89.2093,98.3037,98.1643,87.6961,79.7955,87.6961,15.5409,15.5409,14.1409,17.396,15.5409,15.5409,15.4223,1.3419,0.0,2.1014,2.2197,0.0,0.1042,91.8707,24.648626711362027,26.285142996856447,108.9494,0.0,0.0,10.0,69.2364,5234.2,1350.0,1.0979,14442.1344,9799.0
965,187963,R S SOFTWARE (INDIA) LTD.,659.7,574.0,1973.8,-257.3,1973.8,250.2266,1088.6,189.6,99.3,99.3,1006.1,1008.7,20.9,-257.3,-367.3,-432.1,-373.6,128.5,128.4,-346.4,564.24,1020.1,917.0,567.0,20.9,885.2,68.4,128.4,82.0,881.1,29.9,657.1,574.0,-80.6258,-112.6594,10.7851,-257.3,0.0,-369.9,-369.9,-453.0,-349.0,839.1813,0.3201,0.8366,61.7312,44.1785,1.1824,109.7165,110.0,0.2835,-4.5561,-39.0026,0.0,0.0,0.0,-6.0335,0.0,-0.7506,32.5058,74.2783,-52.5087,-56.0709,-39.0026,-52.9028,-39.5526,-13.8241,-13.6858,-18.5633,-19.4022,-13.4974,-13.3624,-12.6128,176.5859,9.1218,5.4636,5.6203,0.0448,4.2837,89.5594,4.0767,0.2864,0.936,4.6781,7.8576,5.0,-9.46,1812.4,96.8,1.1997,2452.5735,2410303.0
966,188707,RADHE DEVELOPERS (INDIA) LTD.,110.2,99.8,639.4,6.3,639.4,7.6978,418.4,284.7,1.3,1.3,96.0,101.0,5.9,6.3,15.4,11.0,10.5,251.8,41.8,21.3,86.93,101.8,111.1,99.1,5.9,221.0,32.8,41.8,10.4,126.5,11.7,110.2,107.0,-0.8586,36.0693,-0.4107,6.3,0.0,10.4,10.4,5.1,14.3,304.2683,0.1751,-4.8,103.6474,-2.4671,-1.8412,86.4086,90.9091,4.5005,1.0096,5.7169,0.0,0.0,0.0,27.6995,0.0,23.4742,19.2488,29.5775,19.3285,9.4374,5.7169,12.9764,5.8076,1.8971,1.8675,4.2389,2.6508,1.6158,1.5905,1.0168,151.8219,0.3107,0.0272,1.4406,0.246,0.0216,22.2299,79.84,3.6712,8.2239,2.3621,2.7994,10.0,0.5759,340.9,25.0,1.1965,553.9578,79770.0
967,189546,STRATMONT INDUSTRIES LTD.,252.5,246.2,39.3,3.6,39.3,4.8677,39.3,42.1,9.5,9.5,246.1,246.5,1.0,3.6,5.4,0.1,-1.3,15.0,9920.484445189408,6.4,245.65,247.1,248.9,246.2,1.0,15538.921659981484,7024.330846102598,9920.484445189408,4296.194891304348,-4.5,8114.080324324324,246.2,246.2,0.0513,200.7618,51.4869,3.6,0.0,5.0,4.9,-0.9,4.5,3048.2325986350343,7.4156,36.3022,79.5727,0.0203,20.4273,98.8751,99.0358,0.1607,-14.4536606884058,1.4257,0.0,0.0,1.5625,15.625,0.0,6.25,20.3125,56.25,2.5347,1.9406,1.4257,1.7822,-1.0967,-17.5982462241788,-15.165490044023032,0.11432241788012261,-4.3189,-8.9701,11.9601,-7.9295,-199.7563,24.173,0.4874,0.897,1.674436484189051,0.2517,16.2485,50.7629,95.8431,492.4,21.8844,42.8174,10.0,-0.1335,-4.1,24.5,1.05,36.1738,12445.0
968,189619,RAINBOW DENIM LTD.,1738.4,1490.5,941.2,-51.1,941.2,615.5384,612.3,1250.7,409.8,409.8,1640.5,1778.9,22.7,-51.1,87.5,-137.7,-187.1,132.8,2000.0,110.2,1448.59,1650.8,1801.8,1488.3,22.7,328.9,294.7,2000.0,111.7,-674.9,953.4,1603.1,1502.8,-84.8423,-109.2668,4.8091,-51.1,0.0,-50.9,-51.1,-160.4,-28.2,505.7686,1.8765,4.4385,57.7215,44.819,0.1217,91.0478,98.729,7.6812,-1.675,-2.9395,0.0,0.1815,0.0,20.5989,0.0,125.5898,0.0,-46.3702,6.3392,-2.9395,-2.9395,-1.6222,-11.6275,-17.5982462241788,-15.165490044023032,0.11432241788012261,0.4673753951038115,-3.2336555004648284,-0.5658573907654169,-20.1209,138.9101,66.928,0.3312,0.463,1.674436484189051,0.0051,1.9457,3.7625,2.7042,9.5253,0.7412,4.7826,10.0,-7.9797,-1237.1,10.45,1.05,132.4389,31849.0
969,189737,SARDA ENERGY & MINERALS LTD.,15803.7,15150.9,19646.4,1878.7,19646.4,3996.7934,7196.9,3950.9,648.4,648.4,12327.5,12687.3,485.8,1734.5,3051.4,2962.4,2577.0,360.5,6785.7,3537.2,11533.12,12674.3,14064.0,14675.1,485.8,12449.5,5349.7,6785.7,460.2,1745.9,1785.3,15799.4,15289.9,1038.8201,2248.3118,189.468,1878.7,0.0,2691.6,2691.6,2476.6,2505.2,283.2103,0.84,2.3775,64.6698,29.8803,7.5271,87.6529,90.2112,2.5583,5.5997,11.8877,0.0,0.0,0.0,13.734000000000002,0.0,10.1719,22.9815,53.1126,22.3821,17.0315,11.8877,15.852,12.3574,15.2278,14.653,19.5394,15.4205,11.683,11.242,10.377,55.1676,9.0094,0.3402,1.4212,0.2513,0.1795,0.455,25.7515,10.8967,26.1709,2.3025,2.8139,10.0,54.1593,14206.2,642.0,1.139,22637.1171,1436430.0
970,189815,PAOS INDUSTRIES LTD.,1.9,13844.425243445696,1.4,0.0,1.4,0.0,0.1,0.1,1879.5632660550457,1871.070374449339,1.3,3.3,626.3072172619047,0.0,0.6,-1.3,-1.4,53.3,9920.484445189408,0.6,0.56,1.3,1.9,-0.3,622.8142377935146,1.3,7024.330846102598,9920.484445189408,1.9,0.0,142.3,1.9,13817.893488716241,-1.0333,1.931,-0.9977,923.9116286149163,0.0,-1.4,-1.4,-1.3,-1.4,0.0,1.3103,0.0645,-1931.0345,1033.3333,2031.0345,68.4211,173.6842,105.2632,-0.7368,0.0,0.0,0.0,0.0,0.0,0.0,333.3333,-233.3333,0.0,31.5789,-73.6842,0.0,-73.6842,0.0,-17.5982462241788,-15.165490044023032,0.11432241788012261,0.4673753951038115,-3.2336555004648284,-0.5658573907654169,0.0,100.0,0.0,1.0,1.0,1.674436484189051,1.0,28.0769,24.648626711362027,26.285142996856447,2.375,31.171711188348226,39.30500796429797,10.0,0.0967,-143.6,12.01,1.05,58.3852,7300.0
971,189997,RAJ PACKAGING INDS. LTD.,384.0,383.1,248.7,12.1,248.7,130.696,186.6,102.1,93.9,93.9,352.0,360.7,6.8,9.3,24.3,30.2,15.6,45.7,99.1,31.1,343.42,359.5,371.0,383.0,6.8,62.1,50.1,99.1,0.9,54.0,14.6,384.0,382.2,17.6967,-19.7916,-0.905,12.1,0.0,15.6,14.9,23.4,17.3,764.6707,1.5767,-0.2817,659.7208,-589.8884,28.7957,94.8787,97.2237,2.345,17.3333,3.151,0.0,2.2508,0.0,21.865,0.0,27.9743,9.0032,38.9068,8.099,3.8802,3.151,4.5052,3.151,10.8813,10.8813,15.5576,8.3178,6.4516,6.4516,4.9682,105.5607,50.3215,1.0985,1.4627,0.6074,0.1799,21.3213,3.8483,10.8065,24.4586,3.9495,7.4533,10.0,2.6478,117.5,47.5,1.1806,196.0423,43020.0
972,190105,RAJA BAHADUR INTL. LTD.,103.6,103.3,655.0,-136.7,655.0,21.1789,338.1,491.9,1879.5632660550457,1871.070374449339,125.9,203.5,4.9,-136.7,-61.0,-56.4,-138.7,25.0,320.0,-56.1,95.8,130.7,206.5,102.9,4.9,316.9,290.9,320.0,0.2,-179.8,295.2,103.5,69.5,-43.4601,-190.8897,26.6498,-136.7,0.0,-138.6,-138.6,-61.3,-133.8,35.5105,0.1956,2.4165,91.9064,20.9245,-12.7839,60.9685,98.5472,37.5787,-693.5,-131.9498,0.0,0.0,0.0,-8.7344,0.0,-138.3244,3.3868,243.672,-54.1506,-133.7838,-131.9498,-129.1506,-132.1739,-17.5982462241788,-15.165490044023032,0.11432241788012261,-40.0578,-39.509,-39.4801,-25.8259,729.9481,0.0,0.0161,0.6423,1.674436484189051,0.0161,22.6205,24.648626711362027,0.6824,2.7527,0.5935,0.7008,100.0,-490.8,-264.2,1813.0,1.05,449.9875,225.0
973,190319,RAJAPALAYAM MILLS LTD.,4435.2,4263.5,5996.3,292.5,5996.3,2541.4429,1872.5,2056.1,504.6,504.6,3607.9,3792.3,328.6,257.0,437.8,594.7,219.4,73.8,6637.9,766.4,3494.05,3987.6,4081.8,4251.8,328.6,4123.8,2737.8,6637.9,137.7,-328.1,1110.4,4431.1,4202.6,12.6996,294.1952,0.9052,292.5,0.0,253.4,253.4,266.1,551.6,155.7272,0.7217,16.3289,95.58,4.1259,0.3478,88.3899,92.9075,4.5176,1.5933,6.595,0.0,0.0,0.0,42.8758,0.0,24.0605,-5.1018,38.1654,17.2799,5.7134,6.595,12.4369,6.5085,11.1109,11.2689,21.2509,4.2192,5.5462,5.625,4.6931,126.7476,26.9479,0.28,0.8483,0.8788,0.0088,1.7483,9.0867,32.0806,8.3026,0.6462,1.5247,10.0,45.7962,2757.0,1583.0,1.0687,11362.2369,23932.0
974,190511,R S W M LTD.,29922.4,29475.8,27674.3,145.0,27674.3,11296.0023,11820.0,11379.4,4432.8,4432.8,27526.1,28811.6,1250.6,-209.3,1522.8,2326.8,16.7,235.5,14775.6,2773.4,24716.79,28507.6,30154.5,29434.3,1250.6,15854.3,10894.9,14775.6,226.0,-928.6,6907.5,29870.4,29852.9,1616.8296,-2066.7068,-109.6228,145.0,0.0,237.3,213.7,1076.2,1424.4,270.5468,1.2097,-0.4491,369.3846,-288.9776,15.1742,91.2836,95.5466,4.263,0.0739,0.4846,0.0,0.8509,0.0,45.0927,0.0,46.351000000000006,2.4771,5.2282,9.2686,0.7142,0.4846,4.7603,0.3113,1.5499,2.4166,23.7392,0.0798,0.4446,0.6932,0.376,99.8006,37.5025,0.4449,0.9207,2.5792,0.0114,1.7042,7.1424,27.6048,8.1225,2.2752,3.068,10.0,9.8638,6117.1,434.0,1.1092,10029.1261,398803.0
975,191171,MAHAMAYA STEEL INDS. LTD.,3041.9,3029.1,2272.0,25.3,2272.0,847.5671,1166.3,889.5,237.6,237.6,2880.6,2996.7,66.9,25.3,160.5,214.6,44.4,660.7,815.2,227.4,2708.46,2881.4,3082.7,2990.3,66.9,1105.7,689.2,815.2,12.8,220.2,186.2,3041.9,3095.2,116.9711,6.2773,0.2516,25.3,0.0,44.4,43.8,147.7,102.6,439.5096,1.4022,1.4773,5.0829,94.7134,2.1964,93.4441,97.2102,3.7662,3.4687,0.8317,0.0,0.2639,0.0,29.4195,0.0,51.0554,8.1354,11.1258,7.4756,1.4399,0.8317,3.3729,0.8317,4.0813,4.0813,16.5511,2.4399,1.3903,1.3903,1.1662,59.6297,20.3721,0.3122,1.2375,1.9515,0.055,6.4604,11.9633,24.278,36.3864,3.757,4.2439,10.0,4.6498,672.0,124.65,1.2,1499.5292,1242153.0
976,191865,RAJSHREE SUGARS & CHEMICALS LTD.,5860.2,5621.2,8548.0,-125.8,8548.0,3169.7233,2108.6,3407.4,475.8,475.8,3682.0,4282.9,253.1,-125.8,330.2,344.3,-279.4,281.7,8649.6,583.3,4890.48,5530.0,4391.1,5526.9,253.1,6439.4,5276.5,8649.6,230.3,-1437.2,3798.8,5858.6,4026.3,-360.635,-804.6137,41.5487,-125.8,0.0,-270.7,-270.7,91.2,-17.6,106.5327,0.5762,2.0291,71.604,32.0935,-3.5619,83.8514,97.5359,13.6845,-1.2132,-2.1467,0.0,0.0,0.0,43.3911,0.0,103.0173,-24.8414,-21.5669,9.9536,-4.6193,-2.1467,-0.3003,-2.1746,-9.2476,-9.1315,-1.2775,-4.0581,-1.8504,-1.8272,-1.2526,105.7196,22.5647,0.1644,0.5813,3.5948,0.008,2.1781,10.7326,1.7553,13.1565,0.65,1.0427,10.0,7.8068,1374.3,59.25,1.2,1643.5841,648144.0
977,192276,RALLIS INDIA LTD.,15263.5,15172.3,22895.9,1414.9,22895.9,7358.5213,12891.8,4657.6,3708.9,3708.9,13467.9,13523.5,370.7,536.1,1997.2,2276.7,1905.0,194.5,4650.6,2367.9,10766.02,13182.1,14420.9,15095.4,370.7,10004.1,3453.0,4650.6,54.6,4397.6,2885.0,15246.1,15744.6,4671.5509,-4698.1133,-1321.2377,1414.9,0.0,1941.6,1926.7,1906.0,1694.6,439.3947,0.7009,-0.282,348.5764,-346.6056,62.6724,93.3915,93.7771,0.3856,34.8901,9.2698,0.0,0.6292,0.0,15.6552,0.0,2.3481,21.6141,59.7534,15.5135,12.6229,9.2698,11.1023,9.1663,12.1298,12.2808,14.7085,16.2334,11.9088,12.057,6.4174,91.2755,28.7695,1.0076,1.5657,0.018000000000000002,0.1104,1.7084,5.0507,3.6094,13.1648,3.4096,4.3999,1.0,7.9992,12415.1,282.0,1.0525,53790.095,2152363.0
978,192422,RAM RATNA WIRES LTD.,10558.1,10522.2,4617.8,265.1,4617.8,2019.2958,2553.1,2252.5,1968.7,1968.7,9904.3,10046.5,99.0,232.0,565.9,629.3,412.9,110.0,1324.2,664.9,9450.03,9979.9,10304.4,10264.0,99.0,2064.7,1142.5,1324.2,24.8,190.7,685.3,10556.7,10533.6,3472.2754,-1329.7644,-516.9111,265.1,0.0,423.7,418.6,530.3,388.5,920.9803,2.915,1.6034,-81.8014,213.5996,-31.0784,96.1172,97.4972,1.38,16.6492,2.5109,0.0,0.767,0.0,14.8895,0.0,21.3867,23.0862,39.8707,6.2975,3.9647,2.5109,3.6796,2.5008,24.7052,24.8082,36.356,14.1927,9.0745,9.1123,7.2888,33.1754,77.1102,0.8889,1.0843,1.851,0.0187,1.5507,6.1009,24.2146,44.8458,15.5481,19.3298,5.0,12.0636,1233.5,244.0,1.1211,5241.5,52134.0
979,192855,RAMCO INDUSTRIES LTD.,8796.0,8253.1,11035.1,720.5,11035.1,4949.8605,4190.4,2724.1,913.1,913.1,7140.3,7360.4,231.0,677.2,1221.5,909.7,814.4,86.7,7805.2,1452.5,5885.65,7564.5,7872.4,8044.8,231.0,6844.7,3939.5,7805.2,355.8,884.5,1131.6,8653.7,8050.0,149.94299999999996,238.4031,4.2539,720.5,0.0,1001.4,990.3,678.7,998.6,209.4961,0.8021,2.0421,60.7242,38.1923,3.965,90.7004,93.4963,2.7958,2.2889,8.1912,0.0,0.0,0.7642,15.9036,0.0,15.1532,18.5749,49.6041,16.5132,11.2585,8.1912,11.3529,6.6827,9.699,12.084,16.7481,9.3548,6.6428,8.2762,5.2732,243.1532,21.7903,0.5279,1.2748,0.3371,0.0197,3.0543,9.8456,10.0095,11.7641,1.1058,2.2658,1.0,8.5977,6520.4,326.1,1.0872,27714.8466,1042926.0
980,193189,RAMKRISHNA FORGINGS LTD.,14578.2,14467.3,21027.3,946.6,21027.3,7340.5881,8509.7,7889.7,4724.8,4724.8,11684.5,12531.5,844.0,907.2,2218.9,2954.0,1363.0,325.9,12264.0,3062.9,10860.56,12698.9,13802.8,14294.5,844.0,12517.6,10679.0,12264.0,100.0,11.9,5468.4,14575.2,14638.5,1190.8444,3360.5437,416.4119,946.6,0.0,1371.9,1345.1,2110.0,1926.3,135.4743,0.7288,2.2527,67.6465,23.9713,8.7853,84.6531,90.7895,6.1364,13.63,6.4933,0.0,0.0947,0.7803,27.5556,0.0,27.6535,13.0105,30.9054,21.0101,9.2268,6.4933,13.2136,6.4877,15.3916,15.4079,31.3546,9.1248,6.3305,6.3372,4.7274,61.6754,55.5225,0.6185,1.0015,1.0844,0.0005,0.1092,3.3403,3.714,16.6802,1.2485,1.3882,10.0,34.733000000000004,7868.9,891.0,1.0933,28506.1625,447609.0
981,193620,RANE HOLDINGS LTD.,970.9,642.7,4182.2,487.9,4182.2,47.8189,234.5,156.9,119.1,119.1,346.9,370.2,12.8,320.4,611.2,295.8,587.7,142.8,909.6,624.0,132.09,345.9,483.0,641.5,12.8,3947.7,882.7,909.6,328.0,38.3,195.4,970.8,642.7,46.0807,-60.4611,-2.8196,487.9,0.0,587.9,587.9,283.0,500.0,72.8107,0.2456,-0.0976,351.5179,-267.9112,-103.6665,71.8219,76.646,4.824,1.7918,50.2523,0.0,0.0,0.0,2.0513,0.0,3.734,16.0256,78.1891,64.2703,60.5521,50.2523,51.4986,50.2472,13.3377,13.3404,13.6713,15.1661,12.5881,12.5906,12.3391,53.0121,50.7889,1.2254,1.2254,0.0743,0.5221,10.0246,7.2335,0.1111,6.6493,0.7079,0.7243,10.0,47.3112,3885.7,2799.0,1.163,39261.8331,120764.0
982,194076,RAPICUT CARBIDES LTD.,426.2,425.4,345.4,31.7,345.4,270.1747,287.4,78.6,68.3,68.3,375.4,377.7,8.1,22.0,46.0,53.3,43.3,53.7,131.0,54.1,329.12,379.2,397.8,417.2,8.1,58.0,53.6,131.0,0.4,186.1,13.5,425.8,428.7,75.8875,-107.6006,-17.187,31.7,0.0,43.7,43.4,45.2,39.0,793.6567,1.3074,-1.0891,220.042,-155.1893,34.5266,94.369,94.9472,0.5782,108.25,7.4378,0.0,0.0,0.5545,14.9723,0.0,4.2514,21.6266,58.5952,12.6936,10.183,7.4378,9.1506,7.3509,13.3305,13.5009,16.6099,17.6483,12.7573,12.9203,9.6012,326.0392,23.7648,0.8632,3.0361,0.0561,0.1105,9.7218,7.7984,6.6626,7.4833,3.2338,7.3408,10.0,6.1624,252.7,95.75,1.0756,492.5432,444935.0
983,194190,RAS RESORTS & APART HOTELS LTD.,77.8,76.2,338.9,3.2,338.9,3.6493,13.5,63.9,3.6,3.6,67.9,70.9,3.8,3.2,6.8,8.3,2.7,39.7,269.8,9.9,39.85,70.4,74.6,75.8,3.1,325.4,263.3,269.8,0.5,-55.3,64.7,77.1,76.2,17.0019,-22.2698,-4.3321,3.2,0.0,3.8,3.7,5.2,5.8,28.9404,0.4003,-0.3033,231.9768,-177.1032,42.8974,91.0188,95.0402,4.0214,5.4,4.1131,0.0,0.0,1.0101,31.3131,0.0,30.303,5.0505,32.3232,12.7249,4.7558,4.1131,7.455,3.2425,3.7821,4.8411,8.7746,2.1548,1.9952,2.5539,1.2863,89.9684,26.6667,0.1161,0.1771,0.9539,0.0551,25.9233,19.2911,2.3529,3.309,0.5942,0.616,10.0,0.6298,69.0,46.5,1.05,182.6082,160000.0
984,194371,RASHTRIYA CHEMICALS & FERTILIZERS LTD.,75969.2,73453.0,66332.4,788.0,66332.4,19822.7808,39962.3,22310.4,2954.8,2954.8,72002.7,72708.7,1381.2,57.6,2396.4,1283.7,-741.0,5516.9,23288.5,3798.7,55548.43,73621.4,75014.6,73115.5,1381.2,26370.1,19049.0,23288.5,83.6,15013.7,12513.7,74303.4,73286.4,-5864.3199,8721.3943,-692.9744,788.0,0.0,1690.4,1474.9,-118.6,1838.4,385.6003,1.1467,-0.3784,403.0033,-270.9819,-36.7709,95.9849,96.9261,0.9412,-8.8636,1.0373,0.0,5.0675,0.6055,36.3598,0.5555,18.5853,18.0825,20.7439,5.0003,1.9414,1.0373,2.4199,-1.1798,-3.0293,2.7231,6.3529,-1.6675,-1.9727,1.7733,-1.3231,99.5679,7.394,1.2434,1.6131,0.4602,0.0024,0.295,19.4559,6.252000000000002,10.4472,3.5909,4.3472,10.0,2.2986,31216.6,111.5,1.0915,60989.1195,20607582.0
985,194443,RASOI LTD.,239.5,126.5,1723.9,30.3,1723.9,34.3253,961.8,5.7,0.2,0.2,174.3,189.6,21.6,28.0,43.4,-47.7,27.1,19.3,229.4,65.0,133.35,195.4,209.3,123.1,21.6,762.1,200.3,229.4,111.7,928.0,111.8,238.2,126.6,17.5078,-58.0256,-3.5822,30.3,0.0,28.1,24.9,-69.3,48.5,63.1553,0.1717,-0.5438,131.5774,-39.7002,-14.513,83.2776,90.5877,7.3101,0.2426,12.6514,0.0,0.0,4.9231,33.2308,0.0,23.5385,-8.3077,46.6154,27.1399,10.3967,12.6514,20.2505,12.3006,2.3756,2.4567,3.9324,2.1973,2.3756,2.4567,2.1007,99.7781,0.0208,38.85,47.4,0.0,37.1,4.1095,1265.0,19.8627,17.1367,-0.9197,-0.8119,200.0,463.7681,1247.6,47500.0,1.1073,4461.6304,662.0
986,194643,RATHI GRAPHIC TECHNOLOGIES LTD.,189.1,188.9,574.4,-73.2,574.4,235.442,126.9,108.9,106.6,106.6,176.5,183.6,6.4,-73.2,-33.9,-27.6,-40.8,164.4,257.3,-27.6,193.93,221.6,222.3,186.9,6.3,447.5,127.9,257.3,0.2,16.4,110.4,189.1,148.9,-33.8809,-157.8207,14.6016,-73.2,0.0,-41.0,-73.2,-33.9,-34.6,147.6935,0.3388,3.1125,89.1139,19.131,-6.3537,79.3972,82.5911,3.1939,-204.0,-38.7097,0.0,0.0,-116.6667,-22.8261,0.0,-25.7246,0.0,265.2174,-14.5955,-38.7097,-38.7097,-18.2972,-38.6039,-22.8161,-22.8786,-10.8142,-8.1259,-14.5389,-14.5788,-13.0801,173.8555,84.0032,1.0281,1.1487,0.6708,0.0082,1.4824,1.4398,4.9683,10.0053,1.0118,3.1223,10.0,-1.1132,337.3,19.4,1.1941,308.7244,321058.0
987,194815,R B L BANK LTD.,55893.8,13844.425243445696,618583.2,6350.9,618583.2,0.0,7433.169679389314,18262.8,1879.5632660550457,1871.070374449339,14164.6,42138.2,869.9,5529.2,40859.6,-14164.6,12470.4,4196.7,5875.7,41729.2,5236.0,14955.7,49542.9,12174.53191413238,869.6,15538.921659981484,3040.6,5875.7,55478.2,38384.9,8114.080324324324,55756.8,13817.893488716241,11517.758,-246.598,-63.56,6350.9,0.0,12886.0,9665.5,-15034.2,9837.7,0.0,0.1011,0.0989,-2.2003,102.7674,102.2003,28.5906,85.054,56.4634,0.2248,0.0,0.0,7.7176,0.0,2.0839,0.0,67.036,7.9431,15.2193,74.658,17.2926,11.3624,17.6007,11.1446,11.2799,11.5286,17.8581,8.8258,4.3978,4.4948,1.1242,29.8939,0.0,3.1,3.1003,1.3858,2.3443,1045.6352,24.648626711362027,0.0,10.1251,0.0,0.0,10.0,15.9269,68777.0,652.0,1.0444,271369.0352,7197198.0
