,co_code,company_name,listed,delisted,delist_date
1556,60085,DHARANI FINANCE LTD.,1,0,
1557,60090,DHARANI SUGARS & CHEMICALS LTD.,1,0,
1558,60137,DHARMADEEP POWERDIVE INDS. LTD.,1,1,2004-04-20
1559,60227,DHARNENDRA AGRO FOOD INDS. LTD.,1,1,2016-08-17
1560,60229,DHARNENDRA INDUSTRIES LTD.,1,1,1998-12-16
1561,60231,DHARNENDRA OVERSEAS LTD.,1,1,2016-08-17
1562,60268,DHATU SANSKAR LTD.,1,1,2004-06-18
1563,60504,DHOOT INDUSTRIAL FINANCE LTD.,1,0,
1564,60505,PACHELI INDUSTRIAL FINANCE LTD.,1,0,
1565,60547,DHRUV ESTATES LTD.,1,0,
1566,60554,VAGHANI TECHNO-BUILD LTD.,1,0,
1567,60566,DHRUVA CAPITAL SERVICES LTD.,1,0,
1568,60602,ADHUNIK INDUSTRIES LTD.,1,0,
1569,60604,DHUNSERI TEA & INDS. LTD.,1,0,
1570,60605,DHUNSERI PETROCHEM LTD.,1,0,
1571,60620,VERONICA PRODUCTION LTD.,1,0,
1572,60703,DIAMANT INFRASTRUCTURE LTD.,1,0,
1573,60710,DIAMINES & CHEMICALS LTD.,1,0,
1574,60717,DIAMOND AGRO INDS. LTD.,1,1,1997-02-17
1575,60726,DIAMOND POWER INFRASTRUCTURE LTD.,1,0,
1576,60745,DIAMOND DIES MFG. CORPN. LTD.,1,1,1995-06-05
1577,60769,DIAMOND INFOSYSTEMS LTD.,1,0,
1578,60859,DIANA TEA CO. LTD.,1,0,
1579,60870,DIARUZA EXPORTS LTD.,1,1,2004-07-02
1580,61005,DIGHE ELECTRONICS LTD.,1,1,2004-07-02
1581,61020,DIGIFLEX (INDIA) LTD.,1,1,2004-01-14
1582,61052,DIGITAL ELECTRONICS LTD.,1,1,2018-07-04
1583,61060,HEWLETT-PACKARD GLOBALSOFT PVT. LTD.,1,1,2004-04-15
1584,61077,DIGITAL MULTIFORMS LTD.,1,1,2018-03-05
1585,61098,DIGITAL WORLD INDIA LTD.,1,1,2002-10-21
1586,61189,KRATOS ENERGY & INFRASTRUCTURE LTD.,1,0,
1587,61368,DINA IRON & STEEL LTD.,1,0,
1588,61422,HEMO ORGANIC LTD.,1,0,
1589,61622,BODAL CHEMICALS LTD.,1,0,
1590,61785,DISA INDIA LTD.,1,1,2000-12-15
1591,61857,INDIA POWER CORPN. LTD.,1,0,
1592,61862,DISHMAN PHARMACEUTICALS & CHEMICALS LTD. [MERGED],1,1,2017-05-31
1593,61884,DISPOSABLE MEDI-AIDS LTD.,1,1,1996-04-02
1594,61957,DIVI'S LABORATORIES LTD.,1,0,
1595,61975,DIVINE ENTERTAINMENT LTD.,1,1,2018-07-04
1596,62010,DIVIYA CHEMICALS LTD.,1,1,2004-07-02
1597,62039,DIVYA ENTERPRISES LTD.,1,1,2004-04-20
1598,62057,DIVYA JYOTI INDS. LTD.,1,0,
1599,62134,DIVYASHAKTI GRANITES LTD.,1,0,
1600,62192,DIXON TECHNOLOGIES (INDIA) LTD.,1,0,
1601,62211,DO-MAX STEELS LTD.,1,1,1995-06-05
1602,62321,DOLAT INVESTMENTS LTD.,1,0,
1603,62351,DOLLEX INDUSTRIES LTD. [MERGED],1,1,2018-04-02
1604,62406,DOLPHIN HOTELS PVT. LTD.,1,1,2016-08-17
1605,62414,DOLPHIN INVESTMENT LTD.,1,1,2017-08-23
1606,62415,DOLPHIN LABORATORIES LTD. [MERGED],1,1,2008-07-16
1607,62421,DOLPHIN MEDICAL SERVICES LTD.,1,0,
1608,62425,DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.,1,0,
1609,62494,DOMINO LEATHERS LTD.,1,1,2002-07-03
1610,62499,JUBILANT FOODWORKS LTD.,1,0,
1611,62538,DONEAR INDUSTRIES LTD.,1,0,
1612,62584,MORGAN VENTURES LTD.,1,0,
1613,62606,DOON VALLEY RICE LTD.,1,1,1997-08-27
1614,62823,CAPRI GLOBAL CAPITAL LTD.,1,0,
1615,62854,DOWELL LEASING & FINANCE LTD.,1,1,2004-01-14
1616,62858,DOWELL'S ELEKTRO WERKE LTD.,1,1,2016-08-17
1617,62866,VICTORIA ENTERPRISES LTD.,1,1,2018-07-04
1618,62893,DR. AGARWAL'S EYE HOSPITAL LTD.,1,0,
1619,62957,DR. M SOY PROTEINS LTD.,1,1,2004-07-02
1620,62987,DR. REDDY'S LABORATORIES LTD.,1,0,
1621,62996,DR. SABHARWAL'S MFG. LABS LTD.,1,1,2018-07-04
1622,63016,TRINITY LEAGUE INDIA LTD.,1,0,
1623,63066,DRAVYA INDUSTRIAL CHEMICALS LTD.,1,1,2016-08-17
1624,63132,DREDGING CORPN. OF INDIA LTD.,1,0,
1625,63164,LA TIM METAL & INDS. LTD.,1,0,
1626,63236,DRUCKGRAFEN INDIA LTD.,1,1,2004-04-20
1627,63329,DUCK TARPAULINS LTD.,1,1,2016-08-17
1628,63333,DUCKFIN INTERNATIONAL LTD.,1,1,2004-07-02
1629,63404,DUGAR FINANCE INDIA LTD.,1,1,2000-12-14
1630,63444,DUJODWALA PAPER CHEMICALS LTD.,1,1,2018-05-11
1631,63445,MANGALAM ORGANICS LTD.,1,0,
1632,63447,DUJOHN LABORATORIES LTD.,1,1,2016-08-17
1633,63464,DUKE OFFSHORE LTD.,1,0,
1634,63547,DUNCANS AGRO INDS. LTD. [MERGED],1,1,1996-01-01
1635,63550,DUNCANS INDUSTRIES LTD.,1,1,2018-09-11
1636,63611,DUNLOP INDIA LTD.,1,1,1999-11-03
1637,63627,SOLVAY PHARMA INDIA LTD. [MERGED],1,1,2011-09-30
1638,63628,D I L LTD.,1,0,
1639,63651,DUPONT SPORTSWEAR LTD.,1,1,2017-08-23
1640,63875,VERITAS (INDIA) LTD.,1,0,
1641,63879,DUROPACK LTD.,1,0,
1642,63929,DUTRON POLYMERS LTD.,1,0,
1643,63991,DWARIKESH SUGAR INDS. LTD.,1,0,
1644,64049,DWARKESH FINANCE LTD.,1,1,2004-07-02
1645,64061,DANUBE INDUSTRIES LTD.,1,0,
1646,64116,DYNA LAMPS & GLASS WORKS LTD.,1,1,2016-08-17
1647,64134,DYNACHEM PHARMACEUTICALS (EXPORTS) LTD.,1,1,1997-08-27
1648,64136,DYNACONS SYSTEMS & SOLUTIONS LTD.,1,0,
1649,64150,DYNAMATIC TECHNOLOGIES LTD.,1,0,
1650,64162,DYNAMIC ARCHISTRUCTURES LTD.,1,0,
1651,64198,DYNAMIC INDUSTRIES LTD.,1,0,
1652,64222,DYNAMIC MICROSTEPPERS LTD.,1,0,
1653,64238,DYNAMIC PORTFOLIO MGMT. & SERVICES LTD.,1,0,
1654,64296,INDIA FINSEC LTD.,1,0,
1655,64312,DYNASTY INDUSTRIES LTD.,1,1,2004-07-02
1656,64338,DYNAVISION LTD.,1,0,
1657,64340,DYNAVOX INDUSTRIES LTD.,1,1,2017-08-23
1658,64345,DYNEMIC PRODUCTS LTD.,1,0,
1659,64361,DYTRON (INDIA) LTD.,1,1,1992-02-29
1660,64420,E C E INDUSTRIES LTD.,1,1,2015-05-04
1661,64529,E I D-PARRY (INDIA) LTD.,1,0,
1662,64533,E I H ASSOCIATED HOTELS LTD.,1,0,
1663,64535,E I H LTD.,1,0,
1664,64560,E L B SCHLIFF (INDIA) LTD.,1,1,2004-04-20
1665,64577,E L F TRADING & CHEMICALS MFG. LTD.,1,1,2016-06-10
1666,64578,E L FORGE LTD.,1,0,
1667,64644,MERCK LTD.,1,0,
1668,64669,E P C INDUSTRIE LTD.,1,0,
1669,64676,"E P I C ENZYMES, PHARMACEUTICALS & INDL. CHEMICALS LTD.",1,1,2017-12-01
1670,64712,E R P SOFT SYSTEMS LTD.,1,0,
1671,64728,EASTERN SILK INDS. LTD.,1,0,
1672,64783,E T C NETWORKS LTD. [MERGED],1,1,2004-11-02
1673,64793,E T P CORPORATION LTD.,1,1,2017-03-24
1674,64899,T C S E-SERVE LTD. [MERGED],1,1,2004-12-22
1675,64922,BLUE PEARL TEXSPIN LTD.,1,0,
1676,64931,E.COM INFOTECH (INDIA) LTD.,1,0,
1677,64939,E.STAR INFOTECH LTD.,1,1,2017-12-01
1678,65053,EARNEST HEALTHCARE LTD.,1,1,1998-10-30
1679,65151,EAST COAST FERTILISERS & CHEMICALS LTD.,1,1,1995-06-05
1680,65174,EASTCOAST STEEL LTD.,1,1,1997-10-15
1681,65210,EAST INDIA GRANITES LTD.,1,1,1996-04-02
1682,65215,EAST INDIA IRON & STEEL CO. LTD.,1,1,1996-10-08
1683,65229,EAST INDIA SECURITIES LTD.,1,0,
1684,65282,EAST WEST TRAVEL & TRADE LINKS LTD.,1,1,1997-10-14
1685,65321,EASTERN CIRCUITS LTD.,1,1,1995-06-05
1686,65380,EASTERN GASES LTD.,1,0,
1687,65389,EASTERN GRANITES LTD.,1,1,2004-07-02
1688,65416,EASTERN INTERNATIONAL HOTELS LTD.,1,1,2004-07-02
1689,65448,EASTERN MINING & ALLIED INDS. LTD.,1,1,2000-01-19
1690,65464,EASTERN OVERSEAS LTD.,1,1,1997-08-06
1691,65511,EASTERN SUGAR & INDS. LTD.,1,1,2018-08-08
1692,65525,EASTERN TREADS LTD.,1,0,
1693,65575,EASUN REYROLLE LTD.,1,0,
1694,65649,EBERS PHARMACEUTICALS LTD.,1,1,2017-08-23
1695,65736,ECLAT CHEMICALS LTD.,1,1,2004-06-18
1696,65745,ECLERX SERVICES LTD.,1,0,
1697,65803,ECOBOARD INDUSTRIES LTD.,1,1,2001-06-12
1698,65846,E T C NETWORKS LTD. [MERGED] (1999),1,1,2008-02-02
1699,65851,ECONO TRADE (INDIA) LTD.,1,0,
1700,65899,ECOPLAST LTD.,1,0,
1701,65949,EDDY CURRENT CONTROLS (INDIA) LTD.,1,1,2017-08-23
1702,65956,EDELWEISS FINANCIAL SERVICES LTD.,1,0,
1703,66060,EDYNAMICS SOLUTIONS LTD.,1,0,
1704,66077,EFCON SECURITIES LTD.,1,1,1997-02-17
1705,66143,EGGRO PAPER MOULDS LTD.,1,1,2004-04-20
1706,66183,EICHER LTD. [MERGED],1,1,2007-03-13
1707,66185,EICHER MOTORS LTD.,1,0,
1708,66187,EICHER TRACTORS LTD. [MERGED],1,1,1996-06-07
1709,66192,CRANES SOFTWARE INTL. LTD.,1,1,2018-08-08
1710,66194,EIDER TECHNOLOGIES LTD.,1,1,2016-08-17
1711,66197,EIDER INFOTECH LTD.,1,1,2017-03-24
1712,66211,EIMCO ELECON (INDIA) LTD.,1,0,
1713,66237,EKAM LEASING & FINANCE CO. LTD.,1,0,
1714,66383,ELANGO INDUSTRIES LTD.,1,0,
1715,66390,ELAR FASHIONS LTD.,1,1,2004-07-02
1716,66422,ELBEE SERVICES LTD.,1,1,1998-12-16
1717,66436,ELCAPS CAPACITORS LTD.,1,1,2004-07-02
1718,66445,ELCID INVESTMENTS LTD.,1,0,
1719,66472,ELCON FINLEASE & INDS. LTD.,1,1,2016-08-17
1720,66493,ELDECO HOUSING & INDS. LTD.,1,0,
1721,66500,ELDER HEALTH CARE LTD.,1,1,2018-05-11
1722,66503,ELDER PHARMACEUTICALS LTD.,1,1,2018-05-30
1723,66504,ELDER PROJECTS LTD.,1,1,2018-07-04
1724,66532,ELECON ENGINEERING CO. LTD.,1,0,
1725,66544,ELECTRA (INDIA) LTD.,1,1,1997-09-04
1726,66545,ELECTRA (JAIPUR) LTD.,1,1,1997-02-17
1727,66551,SHRI KRISHNA DEVCON LTD.,1,0,
1728,66558,ELECTREX (INDIA) LTD.,1,1,2000-01-19
1729,66562,ELECTRIC CONTROL GEAR (INDIA) LTD.,1,1,2017-08-23
1730,66651,E K L APPLIANCES LTD. [MERGED],1,1,2001-11-27
1731,66723,ELECTROSCAN INDIA LTD.,1,1,1997-02-17
1732,66728,ELECTROSTEEL CASTINGS LTD.,1,0,
1733,66736,ELECTROTHERM (INDIA) LTD.,1,0,
1734,66780,ELEGANT FLORICULTURE & AGROTECH (INDIA) LTD.,1,0,
1735,66793,ELEGANT MARBLES & GRANI INDS. LTD.,1,0,
1736,66799,ELEGENT PHARMACEUTICALS LTD.,1,1,2018-07-04
1737,66835,ELEKTRO FLAME LTD.,1,1,1997-02-17
1738,66914,ELGI AUTO PARTS LTD.,1,1,2002-07-03
1739,66917,ELGI EQUIPMENTS LTD.,1,0,
1740,66918,ELGI INDUSTRIAL PRODUCTS LTD. [MERGED],1,1,2010-12-10
1741,66936,ELGI RUBBER CO. LTD. [MERGED],1,1,2011-01-11
1742,66986,ELITE APPLIANCES LTD.,1,1,2004-04-20
1743,67152,ELLENBARRIE INDUSTRIAL GASES LTD.,1,1,2017-03-31
1744,67199,ELLORA PAPER MILLS LTD.,1,0,
1745,67203,ELLORA STEELS LTD.,1,1,2004-07-02
1746,67250,ELNET LTD.,1,1,2002-07-03
1747,67251,ELNET TECHNOLOGIES LTD.,1,0,
1748,67287,ELPRO INTERNATIONAL LTD.,1,1,2002-01-19
1749,67289,ACCLAIM INDUSTRIES LTD.,1,1,2018-05-11
1750,67294,SEN PET (INDIA) LTD.,1,1,2018-07-04
1751,67341,SHREE MAHAGANGA SUGAR MILLS LTD.,1,1,2018-05-11
1752,67365,ELVIS INDIA LTD.,1,1,2004-02-26
1753,67394,EMA INDIA LTD.,1,0,
1754,67401,EMAAI PHARMA LTD.,1,1,2004-07-02
1755,67417,EMAMI LTD.,1,0,
1756,67523,EMCO LTD.,1,0,
1757,67554,EMED.COM TECHNOLOGIES LTD.,1,0,
1758,67642,EMERGY PHAARMA LTD.,1,1,2017-08-23
1759,67668,EMGEE CABLES & COMMUNICATIONS LTD.,1,0,
1760,67752,EMKAY INDUSTRIES LTD.,1,1,2016-08-17
1761,67761,EMKAY GLOBAL FINANCIAL SERVICES LTD.,1,0,
1762,67764,EMKAY TAPS & CUTTING TOOLS LTD.,1,0,
1763,67798,EMMBI INDUSTRIES LTD.,1,0,
1764,67807,EMMESSAR BIOTECH & NUTRITION LTD.,1,0,
1765,67816,EMMSONS INTERNATIONAL LTD.,1,0,
1766,67825,EMPEE DISTILLERIES LTD.,1,0,
1767,67834,EMPEE SUGARS & CHEMICALS LTD.,1,0,
1768,67862,EMPIRE FINANCE CO. LTD. [MERGED],1,1,1996-07-18
1769,67868,EMPIRE HOTELS & RESORTS LTD.,1,1,2016-12-13
1770,67872,EMPIRE INDUSTRIES LTD.,1,0,
1771,67897,PRABHAV INDUSTRIES LTD.,1,0,
1772,67966,EMTEX INDUSTRIES (INDIA) LTD.,1,1,2018-03-26
1773,68021,ENARAI FINANCE LTD.,1,1,1998-10-28
1774,68048,ENBEE TRADE & FINANCE LTD.,1,0,
1775,68064,ENCHANTE JEWELLERY LTD.,1,1,2018-07-04
1776,68091,LLOYDS STEELS INDS. LTD.,1,0,
1777,68102,ENCORE SOFTWARE LTD.,1,0,
1778,68201,ENERGY DEVELOPMENT CO. LTD.,1,0,
1779,68221,ENERGY PRODUCTS (INDIA) LTD.,1,1,2018-05-11
1780,68296,ENGINE VALVES LTD. [MERGED],1,1,1998-10-04
1781,68332,ENGINEERS INDIA LTD.,1,0,
1782,68343,E I C L LTD.,1,1,2014-06-04
1783,68374,ENJAYES NATURAL FLAVOURS LTD.,1,1,2016-08-17
1784,68416,ENKAY TEXOFOOD INDS. LTD.,1,1,2016-09-12
1785,68417,ENKAY TEXOFOOD INDS. LTD. [MERGED],1,1,1996-01-23
1786,68477,HINDUJA FOUNDRIES LTD. [MERGED],1,1,2017-06-07
1787,68528,MENA MANI INDS. LTD.,1,0,
1788,68547,ENSA STEEL INDS. LTD.,1,0,
1789,68609,ENTERPRISE INTERNATIONAL LTD.,1,0,
1790,68623,ENTERTAINMENT NETWORK (INDIA) LTD.,1,0,
1791,68683,E S L INDUSTRIES LTD.,1,0,
1792,68746,EONOUR TECHNOLOGIES LTD.,1,1,2017-12-01
1793,68849,VITESSE AGRO LTD.,1,0,
1794,68866,EQUIPMENT CONDUCTORS & CABLES LTD.,1,1,2016-08-17
1795,68920,ERA INFRA ENGG. LTD.,1,1,2018-08-08
1796,68925,APEX BUILDSYS LTD.,1,0,
1797,69054,ESAAR (INDIA) LTD.,1,0,
1798,69059,ESAB INDIA LTD.,1,0,
1799,69123,ESCORTS FINANCE LTD.,1,1,2002-01-19
1800,69140,ESCORTS LTD.,1,0,
1801,69150,ESCORTS TRACTORS LTD. [MERGED],1,1,1996-04-26
1802,69180,ESENES FORGINGS LTD.,1,1,2004-07-02
1803,69244,ESKAY K'N'IT (INDIA) LTD.,1,1,2002-04-20
1804,69347,ESQUIRE ENGINEERS & CONSULTANTS LTD.,1,1,2004-01-14
1805,69363,ESQUIRE MONEY GUARANTEES LTD.,1,0,
1806,69491,AARADHANA REALTIES LTD.,1,0,
1807,69497,NAYARA ENERGY LTD.,1,1,2016-02-17
1808,69503,ESSAR PORTS LTD.,1,1,2015-12-31
1809,69506,ESSAR STEEL INDIA LTD.,1,1,2007-12-24
1810,69510,ESSAR TELEHOLDINGS LTD.,1,1,2007-01-22
1811,69565,ESSEL PROPACK LTD.,1,0,
1812,69579,ESSEM CATALYST LTD.,1,0,
1813,69580,ESSEM COATED STEELS (J&K) LTD.,1,1,1995-06-05
1814,69606,ESSEN COMPUTERS LTD.,1,1,1995-06-05
1815,69628,SQUARE FOUR PROJECTS INDIA LTD.,1,0,
1816,69678,ESSJAY SYNTHETICS LTD.,1,1,2016-08-17
1817,69692,ESSKAY PHARMACEUTICALS LTD.,1,1,2004-07-02
1818,69695,E T L INFRASTRUCTURE FINANCE LTD.,1,1,2017-12-01
1819,69818,ESTEL AGROTECH LTD.,1,1,2004-07-02
1820,69826,ESTER INDUSTRIES LTD.,1,0,
1821,69905,EVEREST INDUSTRIES LTD.,1,0,
1822,69954,TURBOTECH ENGINEERING LTD.,1,0,
1823,69983,EUPHARMA LABORATORIES LTD.,1,1,2002-01-19
1824,70016,EUREKA INDUSTRIES LTD.,1,0,
1825,70079,EURO INDUSTRIES (INDIA) LTD.,1,1,2004-04-20
1826,70085,EURO LEDER FASHION LTD.,1,0,
1827,70087,EURO MARINE PRODUCTS LTD.,1,1,2004-07-02
1828,70115,ALANKIT LTD.,1,0,
1829,70182,EUROPEAN SOFTWARE ALLIANCES LTD.,1,1,2017-03-24
1830,70193,EUROPLAST INDIA LTD.,1,1,2004-07-02
1831,70231,EUROTEX INDUSTRIES & EXPORTS LTD.,1,0,
1832,70319,MCLEOD RUSSEL INDIA LTD.,1,0,
1833,70321,EVEREADY INDUSTRIES (INDIA) LTD.,1,0,
1834,70328,TERRAFORM MAGNUM LTD.,1,0,
1835,70356,TERRAFORM REALSTATE LTD.,1,0,
1836,70379,EVEREST KANTO CYLINDER LTD.,1,0,
1837,70391,EVEREST ORGANICS LTD.,1,0,
1838,70538,EVERLON SYNTHETICS LTD.,1,0,
1839,70637,EVINIX INDUSTRIES LTD.,1,1,2017-05-12
1840,70661,APIS INDIA LTD.,1,0,
1841,70764,EXCEL GLASSES LTD.,1,0,
1842,70775,EXCEL INDUSTRIES LTD.,1,0,
1843,71000,EXDON TRADING CO. LTD.,1,0,
1844,71013,ABHISHEK INFRAVENTURES LTD.,1,0,
1845,71026,EXEL SOFTWARES LTD.,1,1,2004-04-20
1846,71046,RESURGERE MINES & MINERALS INDIA LTD.,1,0,
1847,71060,EXIDE INDUSTRIES LTD.,1,0,
1848,71210,EXPO GAS CONTAINERS LTD.,1,0,
1849,71281,SATRA PROPERTIES (INDIA) LTD.,1,0,
1850,71348,EXTOL COMMERCIALS LTD.,1,1,2018-07-04
1851,71411,CENTERAC TECHNOLOGIES LTD.,1,0,
1852,71439,SCHAEFFLER INDIA LTD.,1,0,
1853,71441,F A L INDUSTRIES LTD. [MERGED],1,1,2006-08-07
1854,71463,F C G L INDUSTRIES LTD. [MERGED],1,1,1997-09-26
1855,71466,F C L TECHNOLOGIES & PRODUCTS LTD. [MERGED],1,1,2006-12-15
1856,71470,F C S SOFTWARE SOLUTIONS LTD.,1,0,
1857,71477,F D C LTD.,1,0,
1858,71506,F G P LTD.,1,1,2000-05-31
1859,71567,SHARE INDIA SECURITIES LTD.,1,0,
1860,71569,FMEC INTERNATIONAL FINANCIAL SERVICES LTD.,1,0,
1861,71729,FACT ENTERPRISE LTD.,1,1,2018-07-04
1862,71821,FAIRDEAL FILAMENTS LTD.,1,0,
1863,71851,FAIRDEAL TRADE LINK LTD.,1,1,2004-07-02
1864,71864,FAIRFIELD ATLAS LTD.,1,1,2013-10-29
1865,72019,FALCON GULF CERAMICS LTD. [MERGED],1,1,1995-07-20
1866,72050,FALCON TYRES LTD.,1,1,2000-12-15
1867,72052,FALCON WATCH INDS. LTD.,1,1,1995-07-20
1868,72332,ANERI FINCAP LTD.,1,0,
1869,72436,FAST TRACK ENTERTAINMENT LTD.,1,0,
1870,72476,COVIDH TECHNOLOGIES LTD.,1,0,
1871,72576,FAZE THREE LTD.,1,1,2000-11-25
1872,72604,FEDDERS ELECTRIC & ENGG. LTD.,1,0,
1873,72607,FEDERAL BANK LTD.,1,0,
1874,72693,FEM CARE PHARMA LTD. [MERGED],1,1,2010-07-29
1875,72705,FEMNOR MINERAL (INDIA) LTD.,1,1,1999-03-17
1876,72734,FENOPLAST LTD.,1,0,
1877,72769,FERNHILL INDUSTRIES LTD.,1,1,2016-08-17
1878,72805,FERRO ALLOYS CORPN. LTD.,1,1,1999-11-03
1879,72820,FERRO CONCRETE CO. INDIA LTD.,1,1,2016-08-17
1880,72842,"FERTILISERS & CHEMICALS, TRAVANCORE LTD.",1,0,
1881,72918,P H CAPITAL LTD.,1,0,
1882,72919,FICOM ORGANICS LTD. [MERGED],1,1,2000-05-27
1883,72924,GALLOPS ENTERPRISE LTD.,1,0,
1884,72930,J M FINANCIAL CREDIT SOLUTIONS LTD.,1,1,2013-04-29
1885,72953,FIDELITY FINANCE LTD.,1,1,2007-10-04
1886,72955,FIDELITY INDUSTRIES LTD.,1,1,2002-07-03
1887,72979,FIEM INDUSTRIES LTD.,1,0,
1888,73009,FILAMENTS INDIA LTD.,1,1,2017-08-23
1889,73013,FILATEX INDIA LTD.,1,0,
1890,73040,FILMCITY IMPEX LTD.,1,1,1997-02-17
1891,73041,FILMCITY MEDIA LTD.,1,0,
1892,73077,FILTRON ENGINEERS LTD.,1,0,
1893,73098,FINALYSIS CREDIT & GUARANTEE CO. LTD.,1,1,2018-05-11
1894,73113,F E (INDIA) LTD.,1,1,2018-07-04
1895,73119,63 MOONS TECHNOLOGIES LTD.,1,0,
1896,73178,FINE DRUGS & CHEMICALS LTD. [MERGED],1,1,2004-11-23
1897,73212,GENESIS I B R C INDIA LTD.,1,0,
1898,73234,FINE-LINE CIRCUITS LTD.,1,0,
1899,73325,FINOLEX CABLES LTD.,1,0,
1900,73332,FINOLEX INDUSTRIES LTD.,1,0,
1901,73370,FINTECH COMMUNICATION LTD.,1,1,2018-05-11
1902,73477,FIRST CUSTODIAN FUND (INDIA) LTD.,1,0,
1903,73486,FIRST FINANCIAL SERVICES LTD.,1,0,
1904,73514,FIRST LEASING CO. OF INDIA LTD.,1,1,2018-05-30
1905,73568,FIRTH (INDIA) STEEL CO. LTD.,1,1,1998-02-18
1906,73572,EPIC ENERGY LTD.,1,0,
1907,73574,FISCHER CHEMIC LTD.,1,0,
1908,73590,FISHING FALCONS LTD.,1,1,1997-10-15
1909,73721,7SEAS ENTERTAINMENT LTD.,1,0,
1910,73731,FLAKT INDIA LTD. [MERGED],1,1,1994-10-16
1911,73773,SWASTI VINAYAKA ART & HERITAGE CORPN. LTD.,1,0,
1912,73790,CMI F P E LTD.,1,1,2001-06-13
1913,73800,FLAWLESS DIAMOND (INDIA) LTD.,1,1,2018-07-04
1914,73815,FLEETWELD INDIA LTD.,1,1,2016-08-17
1915,73835,FLEX ENGINEERING LTD. [MERGED],1,1,2006-12-15
1916,73839,FLEX FOODS LTD.,1,0,
1917,73840,UFLEX LTD.,1,0,
1918,73858,GOLD EARTH BIOTECH LTD.,1,1,2004-07-02
1919,73884,JHAVERI FLEXO INDIA LTD.,1,1,2012-03-07
1920,73929,FLOATGLASS INDIA LTD. [MERGED],1,1,2004-02-26
1921,73988,FLORA TEXTILES LTD.,1,0,
1922,73993,FLORA WALL COVERINGS LTD.,1,1,2004-07-02
1923,74099,FLOWER & TISSUE INDIA LTD.,1,1,2004-04-20
1924,74122,FLOWMORE POLYESTERS LTD.,1,1,1996-01-23
1925,74152,FLUID-AIR (INDIA) LTD.,1,1,2002-10-21
1926,74154,FLUIDCLEAN INDUSTRIES (INDIA) LTD.,1,1,2004-07-02
1927,74157,FLUIDOMAT LTD.,1,0,
1928,74242,FOCUS INDUSTRIAL RESOURCES LTD.,1,0,
1929,74294,FOMENTO RESORTS & HOTELS LTD.,1,0,
1930,74341,FOODS & INNS LTD.,1,0,
1931,74385,FORBES FORBES CAMPBELL & CO. LTD.,1,1,1992-12-26
1932,74386,FORBES & CO. LTD.,1,1,2002-10-01
1933,74510,FORGE & BLOWER INDS. LTD.,1,1,2004-07-02
1934,74600,DION GLOBAL SOLUTIONS LTD.,1,1,2002-01-19
1935,74601,FORTIS HEALTHCARE LTD.,1,0,
1936,74664,INVESTMENT TRUST OF INDIA LTD.,1,0,
1937,74669,FORTUNE FOODS LTD.,1,0,
1938,74684,INTENSE TECHNOLOGIES LTD.,1,0,
1939,74694,FORTUNE INTERNATIONAL LTD.,1,0,
1940,74765,FORWARD SECURITIES LTD.,1,1,2004-07-02
1941,74770,FOSECO INDIA LTD.,1,0,
1942,74816,FOUNDRY FUEL PRODUCTS LTD.,1,0,
1943,74841,FOUR DIMENSIONS SECURITIES (INDIA) LTD.,1,1,2002-03-18
1944,74884,PALRED TECHNOLOGIES LTD.,1,0,
1945,74903,FOURENN APPARELS LTD.,1,1,1991-03-14
1946,74920,FOURTH GENERATION INFORMATION SYSTEMS LTD.,1,0,
1947,74973,F C I OEN CONNECTORS LTD.,1,1,2007-09-17
1948,75051,FRANKLIN LEASING & FINANCE LTD.,1,0,
1949,75067,FRASER & CO. LTD.,1,0,
1950,75087,FREDUN PHARMACEUTICALS LTD.,1,0,
1951,75203,FRESHTROP FRUITS LTD.,1,0,
1952,75362,FRONTIER INFORMATICS LTD.,1,0,
1953,75364,FRONTIER CAPITAL LTD.,1,0,
1954,75378,FRONTIER SPRINGS LTD.,1,0,
1955,75395,FRONTLINE CORPORATION LTD.,1,0,
1956,75406,FRONTLINE FINANCIAL SERVICES LTD.,1,0,
1957,75432,FRONTLINE SECURITIES LTD.,1,0,
1958,75539,FULFORD (INDIA) LTD.,1,1,2002-10-01
1959,75546,F L SMIDTH LTD. [MERGED],1,1,1998-04-22
1960,75614,FUNWORLD & TOURISM DEVP. LTD.,1,1,2018-01-29
1961,75659,FUSION FITTINGS (I) LTD.,1,1,2018-05-11
1962,75666,FUSION POLYMERS LTD.,1,1,2004-04-20
1963,75782,FUTURISTIC SECURITIES LTD.,1,0,
1964,75870,I O SYSTEM LTD.,1,0,
1965,75954,G C C L CONSTRUCTION & REALITIES LTD.,1,0,
1966,76001,G C M SECURITIES LTD.,1,0,
1967,76030,G CLARIDGE & CO. LTD.,1,1,2002-09-16
1968,76091,G D L LEASING & FINANCE LTD.,1,0,
1969,76116,G D R MEDIA LTD.,1,1,2017-08-23
1970,76120,VALUEMART INFO TECHNOLOGIES LTD.,1,1,2018-05-11
1971,76141,G D TRADING & AGENCIES LTD.,1,0,
1972,76161,B G R ENERGY SYSTEMS LTD.,1,0,
1973,76188,G E CAPITAL TRANSPORTATION FINANCIAL SERVICES LTD. [MERGED],1,1,1999-03-17
1974,76191,G E E LTD.,1,0,
1975,76204,G E I INDUSTRIAL SYSTEMS LTD.,1,1,2018-08-08
