,sa_total_income,sa_sales,sa_total_assets,sa_pat,sa_total_liabilities,sa_gross_working_capital_cosm,sa_current_assets_incl_st_invest_loans,sa_current_liabilities,sa_cash_bal,sa_st_trade_bills_receivables,sa_debtors_more_6m,sa_st_trade_receivables,sa_nf_operating_expenses,sa_f_operating_expenses,sa_dep_owned_ast,sa_retained_profits,sa_pbit,sa_interest_inc,sa_interest_exp,sa_st_inventories,sa_pbdita_net_of_peoifi,sa_pbpt_net_of_peoi,sa_total_capital,sa_gross_fixed_assets,sa_pbdita,sa_cost_of_goods_sold,sa_cost_of_sales,sa_total_expense,sa_net_sales,sa_depreciation,sa_non_current_assets,sa_net_fixed_assets,sa_gross_fixed_assets.1,sa_non_fin_services_inc,sa_inc_fin_serv,sa_net_working_capital,sa_non_current_liabilities,sa_tot_inc_net_of_pe,sa_sales_n_chg_in_stk,sa_chg_in_assets_with_no_chg_in_efficiency,sa_chg_in_efficiency_with_no_chg_in_assets,sa_chg_in_efficiency_on_chg_in_assets,sa_reported_pat,sa_diff_in_pat,sa_pbpt,sa_pbt,sa_pbit_net_of_peoifi,sa_cash_profit,sa_equity_div_inc_dist_pc_pat,sa_sales_net_fixed_assets,sa_total_income_avg_tot_asset_net_miscexp_now_reval,sa_chg_in_efficiency_in_use_of_assets,sa_pc_chg_in_efficiency_with_no_chg_in_assets,sa_pc_chg_in_assets_with_no_chg_in_efficiency,sa_pc_chg_in_efficiency_on_chg_in_assets,sa_total_div_pc_pat,sa_total_interest_exp,sa_nf_oper_exp_pc_total_exp,sa_f_oper_exp_pc_total_exp,sa_fin_serv_exp_pc_total_exp,sa_pbpt_net_of_peoi_inc_fin_serv,sa_pat_cont_ops_pc_inc_cont_ops,sa_pat_discont_ops_pc_inc_discont_ops,sa_total_provisions_pc_pbdita,sa_write_offs_pc_pbdita,sa_depreciation_pc_pbdita,sa_amortisation_pc_pbdita,sa_fin_serv_exp_pc_pbdita,sa_prov_direct_tax_pc_pbdita,sa_pat_pc_pbdita,sa_pbdita_pc_total_inc,sa_pbt_pc_total_inc,sa_pat_pc_total_inc,sa_cash_profit_pc_total_inc,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_pat_net_of_pe_pc_avg_networth,sa_pat_pc_avg_networth,sa_cash_profit_pc_avg_networth,sa_pbpt_net_of_peoi_pc_avg_capital_employed,sa_pat_net_of_pe_pc_avg_capital_employed,sa_pat_pc_avg_capital_employed,sa_pat_net_of_pe_pc_avg_tot_asset_net_menow_reval,sa_pc_chg_in_profitability_with_no_chg_in_income,sa_st_trade_bills_receivables_pc_current_assets_incl_st_invest_loans,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cash_n_bank_no_fd_security_current_liab_n_prov,sa_cash_n_bank_no_fd_security_cost_of_sales_per_day,sa_rawmat_stores_spares_avg_stk_rawmat_stores,sa_cost_of_goods_sold_avg_stk_fg,sa_sales_avg_debtors,sa_creditors_turnover,sa_total_inc_net_of_pe_compensation_to_empl,sa_sales_avg_gfa_net_of_reval,sa_sales_net_repairs_avg_nfa_net_of_reval,equity_facevalue_on_stkdate,eps_on_stkdate,equity_bv_on_stkdate,high_price,stock_returns,market_cap,pe,pb,traded_qty,delisted
2918,18816.6,18647.0,10785.5,193.9,10785.5,4152.3853,4744.6,3794.0,170.5,2577.6,12.4,2577.6,17295.2,17524.2,987.7,193.9,546.6,33.9,206.7,1113.7,1364.7,314.4,266.9,7751.8,1534.3,17253.56,18264.7,18635.6,18224.0,987.7,6040.9,5490.8,7751.8,0.7,166.4,724.2,860.4,18814.8,18659.9,-697.0355,706.275,-26.1395,193.9,0.0,317.6,299.5,377.0,1204.2,0.0,339.6044,1.6242,0.038,-4179.1422,4124.4704,181.4988,0.0,206.7,92.8073,94.0361,1.2288,1.8894,1.0305,0.0,1.0037,0.17600000000000002,64.3746,0.0,14.9254,6.8826,12.6377,8.154,1.5917,1.0305,6.3997,1.021,3.2349,3.2652,20.278,3.1003,1.8943,1.912,1.6582,101.2004,54.327,0.8181,1.1885,0.6801,0.1451,8.4792,23.2041,,5.4752,15.8584,188.148,2.4291,3.1564,1.0,1.0539,6088.6,107.4,1.1934,27678.847,148.3145,4.5703,3065508.0,False
2919,87.7,87.1,100.3,0.0,100.3,114.15,87.7,31.2,,29.3,,29.3,82.5,86.7,0.7,0.0,4.5,0.1,4.2,57.5,4.6,0.3,2.0,20.5,5.2,74.91,82.8,87.7,86.8,0.7,12.6,6.8,20.5,,0.6,54.8,22.9,87.7,87.1,-24.5368,15.5279,-3.7911,,0.0,0.3,0.3,3.9,0.8,,1280.8824,0.7761,0.3507,-121.3115,191.6937,29.6179,,4.2,94.0707,98.8597,4.7891,0.5,0.0,0.0,0.0,0.0,13.4615,0.0,80.7692,5.7692,0.0,5.9293,0.3421,0.0,0.9122,0.0,0.0,0.0,1.7857,0.4286,0.0,0.0,0.0,100.0,33.4094,0.9172,2.681,0.2879,0.0092,1.3225,0.9925,749.1,2.705,2.7627,8.4327,4.2384,12.2676,10.0,0.0,45.3,430.0,1.0,86.0,,1.8985,50.0,False
2920,119.1,117.8,84.0,1.5,84.0,7.3898,4.0,46.4,,1.7,1.7,1.7,116.4,116.9,,1.5,2.7,1.3,0.2,1.9,1.4,2.2,20.3,0.4,2.7,115.66,116.3,117.6,117.8,,80.0,0.1,0.4,117.8,1.3,-43.2,2.9,119.1,117.8,66.2667,-27.94,-18.6267,1.5,0.0,2.2,2.2,1.4,1.5,0.0,117800.0,1.883,0.7787,-141.8274,336.379,-93.198,0.0,0.2,98.9796,99.4048,0.4252,1.6923,1.2594,0.0,0.0,0.0,0.0,0.0,18.5185,25.9259,55.5556,2.267,1.8472,1.2594,1.2594,1.2594,4.5113,4.5113,4.5113,6.1026,4.1609,4.1609,2.3715,79.3241,42.5,0.0425,0.0828,0.0853,0.0064,0.9415,,60.8737,21.2252,4.4215,397.0,294.5,1178.0,1.0,0.3498,39.6,16.5,1.0759,320.5054,190.5306,9.8315,360537.0,False
2921,15175.5,14338.4,88039.3,1274.8,88039.3,11515.256000000001,19336.2,7877.7,37.1,4782.8,1.9,4782.8,11894.2,12791.7,1322.2,898.6,2187.0,306.4,879.5,2050.6,2695.3,994.0,1455.9,39693.4,3509.2,11967.58,12961.8,14151.8,14337.9,1322.2,68703.1,37617.7,39693.4,,518.4,10736.4,41018.2,15175.5,14589.5,-1106.1057,-34485.0178,762.8235,1274.8,0.0,1289.5,1289.5,1373.1,2365.3,29.5105,38.1161,0.152,15.4234,99.0144,3.1759,0.4026,29.5105,879.5,84.0473,90.3892,6.3419,1.9174,8.4004,0.0,0.0,0.0,37.6781,0.0,25.5756,0.4189,36.3274,23.1241,8.4972,8.4004,15.5863,8.5533,2.9393,2.8867,5.3561,1.1115,1.4514,1.4255,1.3003,-92.0616,24.735,1.7075,2.3497,1.0586,0.9083,198.275,10.5499,19.7078,1.413,3.3609,15.821,0.2716,0.2822,1.0,2.9129,55363.0,121.4,1.1725,66121.3036,50.9409,1.6911,187568863.0,False
2922,4188.5,4163.2,2996.5,184.0,2996.5,1951.7534,1883.6,2688.9,0.6,17.1,,17.1,3514.8,3676.8,17.4,184.0,371.3,19.7,152.9,1547.0,368.7,209.0,52.5,1028.7,388.7,3410.33,3822.4,3724.8,3949.1,17.4,1112.9,355.1,1028.7,,19.7,-1182.6,575.8,4188.5,3883.5,239.4895,1042.7768,88.6336,184.0,0.0,209.3,184.0,351.3,226.7,0.0,1172.4021,1.3646,5.7014,76.0651,17.4695,6.7623,0.0,152.9,94.3621,98.7113,4.3492,10.6091,4.393,0.0,0.0,6.5089,4.4765,0.0,41.6774,0.0,47.3373,9.2802,4.393,4.393,5.4124,4.5195,,,,18.3946,16.6608,16.1943,6.1674,66.6635,0.9078,0.0153,0.5760000000000001,,-0.0084,1.0981,49.5169,2.1334,152.2194,1.7817,13.2631,4.4993,16.7736,10.0,44.8,-306.2,172.0,1.1894,851.2875,6.4349,,110034.0,False
2923,1598.1,1586.0,1236.9,-133.6,1236.9,653.8621,632.8,397.2,1.1,292.6,,292.6,1533.7,1561.8,124.3,-142.6,-104.1,3.5,26.7,235.0,15.4,-130.7,16.6,705.7,20.2,1499.72,1693.9,1694.8,1562.8,124.3,604.1,581.8,705.7,31.0,6.3,201.8,123.7,1592.5,1549.1,-112.1213,33.4554,-2.2341,-133.6,0.0,-132.2,-134.6,-108.9,-13.5,,272.6023,1.2237,0.8657,-41.354,138.5925,6.0716,,26.7,90.4945,92.1525,1.6580000000000001,-20.746,-8.3599,0.0,9.4059,2.4752,615.3465,0.0,139.1089,-4.9505,-661.3861,1.264,-8.4225,-8.3599,-0.8448,-8.2826,-17.1432,-17.3642,-1.7546,-12.8889,-13.0072,-13.1749,-10.0999,105.6858,46.2389,0.8962,1.4999,0.3152,0.0409,2.2194,9.257,13.8542,5.6989,9.2192,8.7983,1.3451,2.594,10.0,-73.7137,735.6,479.0,1.1,772.3503,,1.05,2828.0,False
2924,412.6,381.4,245.6,-65.2,245.6,113.9157,233.3,183.2,9.9,38.4,8.9,38.4,502.9,505.5,1.2,-65.2,-57.6,0.6,2.6,88.0,-87.5,-88.9,49.4,5.2,-56.4,437.67,470.1,511.8,380.5,1.2,12.3,2.6,5.2,381.4,2.4,-7.1,38.1,383.9,415.4,152.66899999999998,4.3226,2.6084,-65.2,0.0,-60.2,-60.2,-88.7,-64.0,,14669.2308,2.0088,2.0647,2.7084,95.6573,2.5418,,2.6,98.26100000000001,98.7691,0.508,-37.0417,-15.8022,0.0,0.0,0.0,-2.1277,0.0,-4.6099,-8.8652,115.6028,-13.6694,-14.5904,-15.8022,-15.5114,-24.4334,-177.9886,-123.7192,-121.4421,-120.9524,-127.619,-88.7075,-45.667,67.1146,16.4595,0.2962,0.9621,1.9751,0.0912,13.277000000000001,,6.1644,12.4845,13.7922,6.2934,78.6392,133.8246,10.0,-7.9905,48.3,50.5,1.0496,246.4804,,53.425,9800.0,False
2925,472.5,466.5,610.7,29.2,610.7,196.4754,321.2,71.9,0.1,95.4,1.0,95.4,384.8,385.8,18.7,23.1,60.0,4.9,0.3,44.4,74.3,60.6,102.3,422.0,78.7,322.28,414.0,435.9,438.6,18.7,289.5,265.7,422.0,12.9,6.0,215.5,30.9,472.5,459.1,-12.6653,-92.775,2.0403,30.8,-1.6,59.0,57.7,55.6,56.4,17.4658,175.574,0.7353,7.1557,89.7244,12.2489,-1.8435,17.4658,0.3,88.2771,88.5065,0.2294,10.1,6.1799,0.0,0.0,1.6518,23.7611,0.0,1.2706,36.2135,37.1029,16.6561,12.2116,6.1799,11.9365,6.5185,6.5882,6.246,12.0642,11.617,5.9043,5.5976,4.793,210.4942,29.7011,2.623,3.155,0.0,1.49,131.3647,8.2968,107.4267,3.6805,4.2569,5.7904,1.1053,1.6969999999999998,10.0,5.2878,523.1,157.0,1.1999,1497.525,36.2127,2.8628,164580.0,False
2926,7.3,,100.2,4.6,100.2,0.0,27.9,,0.1,,,,1.5,1.7,,4.6,5.8,3.9,,,-1.5,5.6,30.0,0.7,5.8,0.64,1.5,2.7,,,72.3,0.0,0.7,,7.3,26.4,,7.3,,0.0703,4.8738,0.1558,4.6,0.0,5.6,5.6,-1.5,4.6,0.0,,0.0741,1.6721,95.5656,1.3791,4.4344,0.0,,55.5556,62.963,7.4074,0.7671,63.0137,0.0,0.0,0.0,0.0,0.0,3.4483,17.2414,79.3103,79.4521,76.7123,63.0137,63.0137,63.0137,4.7594,4.7594,4.7594,5.7941,4.7594,4.7594,4.6724,17.5975,0.0,1.0769,21.3077,0.0,0.3077,97.3333,,,,,10.4286,0.0,,10.0,1.5333,99.4,33.95,1.05,100.5,71.7857,1.0111,76916.0,False
2927,16055.2,15789.4,12997.2,910.1,12997.2,8345.9803,8122.2,4185.8,2.1,3061.2,,3061.2,13715.0,14093.1,545.5,910.1,1741.9,138.8,377.4,3155.8,2021.6,1245.4,93.7,4805.7,2287.4,11699.78,14318.4,15092.3,15701.5,545.5,4875.0,3948.4,4805.7,50.1,147.4,2341.9,1495.4,16034.4,15736.6,2333.4776,-2218.8326,-318.4449,910.1,0.0,1363.8,1359.8,1476.1,1456.5,0.0,399.8936,1.2819999999999998,-0.1297,1088.7304,-1144.9841,147.3664,0.0,377.4,90.8742,93.3794,2.5053,8.4491,5.6686,0.0,0.1749,0.0,23.848000000000003,0.0,16.5297,19.6599,39.7875,14.2471,8.4695,5.6686,9.0718,5.5462,16.1289,16.5062,26.416,13.7106,9.7903,10.0193,7.101,141.9216,37.6893,0.8468,1.4243,0.5119,0.0084,1.1879,5.5001,6.9058,4.7099,6.193,9.5098,3.4013,3.9809,10.0,102.4001,6376.9,2850.0,1.0767,36026.687000000005,37.5317,5.6496,102979.0,False
2928,19071.6,18729.2,23789.2,728.2,23789.2,5883.5309,16374.7,15308.9,6.6,2720.5,481.7,2720.5,15954.5,16944.2,552.0,672.2,2499.3,192.9,599.6,1196.1,2774.7,1425.9,155.2,4869.3,3051.3,13478.16,16505.4,18343.4,17873.8,552.0,7414.5,4063.9,4869.3,66.2,192.9,-682.7,695.5,18963.5,18729.2,861.6741,-10910.5335,-319.3406,728.2,0.0,1509.6,1243.5,2222.7,1512.7,6.3856,460.8676,0.8756,-16.7405,105.2307,-8.3107,3.0048,6.3856,599.6,86.9768,92.3722,5.3954,7.3919,3.8182,0.0,1.5633,7.1576,18.0906,0.0,32.4354,16.8879,23.8652,15.9992,6.5202,3.8182,7.9317,3.6169,11.7316,12.4551,25.8732,14.159,6.8109,7.2309,3.1492,309.0336,16.614,0.5351,0.9584,0.7915,0.0667,24.2966,4.8989,,6.5645,1.9861,8.0303,4.141,4.7523,1.0,4.2918,6070.4,235.2,1.1134,33971.8222,67.288,5.5963,2248289.0,False
2929,18529.8,17971.8,13932.8,1242.2,13932.8,7142.0831,8640.0,6170.4,3.1,3729.7,152.4,3729.7,16637.4,17313.1,315.7,1069.8,2450.7,26.6,560.6,3681.8,2209.2,1770.8,102.3,6285.2,2766.4,13416.75,16054.6,18162.4,16571.9,315.7,5292.8,4968.4,6285.2,,553.0,1927.2,2421.4,18529.8,18846.6,2392.3575,16.2332,2.4093,1242.2,0.0,1775.0,1767.1,1893.5,1653.2,11.5279,361.7221,1.4364,1.4461,0.6733,99.2268,1.5343,11.5279,560.6,91.6035,95.3239,3.7203,3.2022,6.7038,0.0,0.0434,0.2422,11.4119,0.0,24.4252,18.9741,44.9031,14.9295,9.5365,6.7038,8.9218,6.7081,27.3205,27.3029,36.3365,19.4718,13.6681,13.6593,9.6352,43.4699,43.1678,0.6604,1.3117,0.8249,0.0014,0.191,9.4001,10.3508,4.8225,5.4548,24.8789,3.2369,4.092,1.0,12.6803,5713.5,292.5,1.1263,28713.9307,23.9722,5.0256,5767795.0,False
2930,495.8,488.5,373.2,22.0,373.2,214.46099999999998,233.4,165.0,0.6,99.1,,99.1,407.4,423.7,8.9,22.0,42.2,,14.9,102.6,43.9,22.2,44.3,106.8,51.1,398.94,453.0,436.6,485.2,8.9,139.8,97.9,106.8,1.8,3.5,48.3,35.6,492.4,451.3,-52.093999999999994,10.4,-1.0061,22.0,0.0,25.9,25.9,35.0,28.4,0.0,498.9785,1.3308,1.0702,-24.3561,121.9999,6.2756,0.0,14.9,93.31200000000001,97.0454,3.7334,6.3429,4.4373,0.0,0.0,0.0,17.4168,0.0,31.8982,7.6321,43.0528,10.3066,5.2239,4.4373,5.7281,3.7977,11.7758,13.8539,17.8841,8.618,7.2593,8.5404,5.0195,130.2437,42.4593,0.6349,1.291,0.5863,0.038,5.0762,10.5609,6.0263,4.7427,5.2096,14.7868,2.4659,5.0387,10.0,5.2207,174.7,65.55,1.2,269.7636,12.3487,1.5442,41230.0,False
2931,1.1,1.1,40.0,0.0,40.0,10.2545,20.5,,0.5,12.5,12.5,12.5,0.8,1.1,,0.0,0.3,,,,0.3,0.0,50.0,,0.3,0.63,0.8,1.1,1.1,,19.5,,,1.1,,16.5,,1.1,1.1,-0.0333,0.455,-0.0217,0.0,0.0,0.0,0.0,0.3,0.0,,,0.0306,-0.2222,113.75,-8.3333,-5.4167,,,72.7273,100.0,27.2727,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,27.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,60.9756,,,0.0,,1825.0,,,0.078,,2.75,,,,,,,,,,,,False
2932,122.8,,2385.0,-150.4,2385.0,0.0,1756.3,1147.4,,78.6,78.6,78.6,16.9,132.5,1.3,-150.4,104.6,102.4,113.8,,-16.9,-18.0,981.2,14.6,105.9,9.56,16.5,273.2,,1.3,628.7,4.2,14.6,,115.8,-1023.1,153.0,117.5,,20.3217,-191.6287,-12.693,-150.4,0.0,-11.0,-143.3,-18.2,-15.0,,0.0,0.0496,-1.1956,104.146,-11.0444,-4.146,,113.8,6.1859,48.4993,42.3133,-0.1554,-122.4756,0.0,124.9292,0.0,1.2276,0.0,109.1596,6.7044,-142.0208,86.2378,-116.6938,-122.4756,-12.215,-132.5106,-13.4363,-12.9789,-1.2944,-0.7823,-6.7666,-6.5363,-6.2849,232.72099999999998,4.4753,0.1073,0.1083,1.0538,0.0031,77.4242,,,0.0,0.0097,14.6875,0.0,0.0,10.0,0.0683,1261.9,19.55,1.1216,1888.8407,228.0229,1.7415,338138.0,False
2933,46661.8,44260.3,75745.9,6566.8,75745.9,14620.1251,41481.6,13314.7,,4054.6,55.2,4054.6,35952.6,35980.4,641.8,3023.6,10144.0,1986.7,27.8,4611.5,8384.3,9741.0,420.6,6293.6,10785.8,20369.9,36790.2,40171.6,39396.2,641.8,34264.3,4874.4,6293.6,3749.6,2026.3,24452.7,28472.7,46464.9,44336.9,6552.9101,-7319.5059,-990.6042,6566.8,0.0,10116.2,10116.2,7742.5,7031.5,44.8301,908.0153,0.6528,-0.2062,416.5437,-372.9177,35.6968,44.8301,27.8,89.4976,89.5668,0.0692,4.8073,14.0732,0.0,0.0,0.0,5.9504,0.0,0.2577,32.9081,60.8838,23.1148,21.6798,14.0732,15.0691,13.7091,21.515,22.18,23.7496,32.7843,21.4385,22.1012,8.9121,866.4707,9.7745,2.2346,2.5325,0.0027,1.9349,306.3017,6.9013,7.7349,10.5189,1.4459,10.3058,7.3841,9.1379,10.0,153.6444,34473.0,6699.0,1.051,277535.0091,44.9595,8.0508,107061.0,False
2934,861.6,848.0,854.4,15.8,854.4,587.0930000000001,442.6,418.0,0.1,210.8,,210.8,753.9,797.7,39.7,15.8,69.7,2.8,38.9,194.3,95.8,15.1,38.2,895.9,109.4,652.66,796.4,847.5,789.6,39.7,411.8,297.2,895.9,,2.8,-2.3,107.9,854.7,849.7,-88.227,171.9658,-19.0388,15.8,0.0,25.9,25.9,56.1,63.9,0.0,285.3297,0.9141,-0.5513,265.7895,-136.3632,-31.0519,0.0,38.9,88.9558,94.1239,5.1681,5.3929,1.8338,0.0,0.0,0.0,36.2888,0.0,40.0366,9.2322,14.4424,12.6973,3.0060000000000002,1.8338,7.4164,1.0413,2.8272,5.0191,20.2986,2.2708,1.3384,2.3761,0.9442,83.8102,47.6277,0.5361,0.9946,1.0127,0.037000000000000005,7.4247,14.408,11.7915,2.3477,2.408,10.7645,0.9543,2.7377,10.0,4.9012,324.0,125.0,1.1968,464.3378,86.5626,1.5304,33775.0,False
2935,1900.3,1892.3,7282.5,-49.3,7282.5,493.3284,707.8,486.2,0.4,452.3,99.5,452.3,1415.6,1529.7,385.8,-49.6,71.8,7.9,114.1,,476.7,-15.3,1670.9,5161.9,457.6,1235.72,1798.7,1949.6,1868.5,385.8,6574.7,4479.1,5161.9,1892.3,7.9,172.4,2406.4,1900.3,1892.3,116.8143,-468.7587,-24.0556,-49.3,0.0,-42.3,-154.9,90.9,343.5,,42.2473,0.2584,-1.0474,124.6699,-31.0676,6.0197,,150.0,72.6098,78.4622,5.8525,-1.9367,-2.5943,0.0,24.6066,0.0,84.3094,0.0,24.9344,-23.0769,-10.7736,24.0804,-8.1513,-2.5943,18.0761,-1.1682,-0.515,-1.1436,7.9683,-0.2669,-0.3872,-0.86,-0.3018,101.93299999999999,63.9022,1.3012,1.3518,0.3226,0.3753,37.6628,,,3.6461,8.2857,11.5379,0.3832,0.4257,10.0,-0.0838,4286.5,67.7,1.1212,11094.6429,,2.6108,6923566.0,False
2936,22382.8,22029.4,87897.3,1402.1,87897.3,4354.4864,74645.8,55679.1,102.4,1952.7,,1952.7,25399.6,26987.8,599.9,1170.4,3840.2,325.5,1314.9,48551.9,4086.9,2224.3,963.1,4081.1,4440.1,23232.42,26172.1,28437.8,21749.8,599.9,13251.5,3168.4,4081.1,,325.5,13655.8,6583.3,22382.8,29486.5,4149.5923,-1260.9747,-264.8176,1402.1,0.0,2252.0,2249.6,3487.0,1985.4,13.7294,695.2847,0.2667,0.1802,-48.0591,158.15200000000002,-4.6093,13.7294,2559.3,89.3163,94.9012,5.5848,6.8335,6.2642,0.0,0.0541,0.0,13.511,0.0,35.7695,19.0874,31.5781,19.8371,10.0506,6.2642,8.8702,6.2651,5.643,5.6422,7.9895,4.7779,3.0122,3.0117,1.6711,53.1462,2.616,0.1347,1.2431,0.8690000000000001,0.0207,18.7171,17.7053,,9.0993,3.5921,12.5796,5.343,6.3931,10.0,16.6091,26038.7,647.15,1.1743,59548.9688,37.8017,2.3427,4685676.0,False
2937,0.4,0.4,3.1,0.0,3.1,0.0,0.1,,,,,,0.1,0.4,,0.0,0.3,,,,0.3,0.0,2.4,,0.3,0.0,0.1,0.4,0.4,,3.0,,,0.4,,0.1,1.4,0.4,0.4,0.0,0.4,0.0,,0.0,0.0,0.0,0.3,0.0,,,0.129,,100.0,0.0,0.0,,,25.0,100.0,75.0,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.8235,,0.0,,,,,,,,,,,,,,,,,False
2938,1.4,1.4,68.9,-1.8,68.9,5.3036,16.5,24.9,0.7,5.1,4.3,5.1,1.1,4.0,,-1.8,0.3,,2.9,10.7,0.3,-2.6,46.3,2.3,0.3,0.4,0.9,3.2,1.4,,52.4,0.1,2.3,1.4,,-8.4,,1.4,1.4,-1.4932,-10.9101,1.3033,-1.8,0.0,-2.6,-2.6,0.3,-2.6,,1400.0,0.0196,1.1443,98.2889,13.4525,-11.7414,,2.9,34.375,125.0,90.625,,-128.5714,0.0,0.0,0.0,0.0,0.0,966.6667,-266.6667,-600.0,21.4286,-185.7143,-128.5714,-185.7143,-128.5714,-4.0089,-4.0089,-5.7906,-3.6906,-2.555,-2.555,-2.5175,779.5918,30.9091,0.2329,0.6627,0.5386,0.0281,283.8889,,,0.1697,,2.8,0.6087,14.0,10.0,-0.4332,39.2,18.1,1.0465,75.2055,,1.9234,4708.0,False
2939,78.3,,22.0,74.4,22.0,0.0,10.0,145.6,0.3,,,,3.2,3.5,0.4,74.4,74.7,,0.3,,-3.2,-3.9,268.1,12.0,75.1,0.73,3.6,3.9,-1.3,0.4,12.0,12.0,12.0,,,-140.8,,0.0,,-5.7347,123.4786,-52.8439,74.4,0.0,74.4,74.4,-3.6,74.8,0.0,0.0,1.9526,-2.1633,190.2597,-8.8362,-90.2597,0.0,0.3,82.0513,89.7436,7.6923,,95.0192,0.0,0.0,0.0,0.5326,0.0,0.3995,0.0,99.0679,95.9132,95.0192,95.0192,95.53,,,,,-18.3099,-18.3099,349.2958,-9.7257,,0.0,0.0422,0.0422,,0.002,30.4167,,,,0.0308,,0.0,0.0,10.0,-0.0746,-124.9,2.95,1.0588,77.492,,,184468.0,False
2940,474.8,56.5,320.1,-486.4,320.1,299.8977,219.9,81.4,0.2,207.2,207.2,207.2,77.9,226.6,1.8,-486.4,395.1,0.2,26.2,,-21.4,-171.7,95.6,39.2,396.9,39.2,79.7,961.2,55.5,1.8,100.2,2.3,39.2,56.0,0.2,138.4,8.2,56.7,56.5,-34.7105,644.4903,-231.5798,-486.4,0.0,246.4,-488.4,-23.2,248.2,,2456.5217,0.675,-0.9587,170.4099,-9.1778,-61.2986,,26.2,8.1045,23.5747,15.4702,-858.5,-102.4431,0.0,185.1348,0.0,0.4535,0.0,37.4654,-0.5039,-122.5498,83.5931,-102.8644,-102.4431,52.2746,-1595.2381,-339.4633,-182.5483,93.1507,-30.8785,-162.6652,-87.4741,-128.5897,170.4951,94.2246,2.6843,2.7002,1.7639,0.0086,3.2058,,,0.2658,0.1549,1.2886,0.4416,1.0313,10.0,-23.4537,612.0,17.31,1.05,157.5619,,5.3541,245699.0,False
2941,137.7,123.7,1893.5,28.3,1893.5,16.8772,543.1,8.3,,17.2,8.2,17.2,73.1,73.5,28.6,28.3,36.0,0.5,,,50.6,34.0,172.3,662.5,64.6,67.04,101.1,109.4,120.5,28.6,1350.4,299.7,662.5,123.7,12.4,530.8,36.4,136.1,123.7,0.4684,-7.8431,-0.0253,28.3,0.0,35.6,35.6,22.0,56.9,0.0,41.2746,0.0732,-1.2231,105.9876,-6.3298,-0.3995,0.0,,66.819,67.1846,0.3656,2.7419,20.5519,0.0,0.0,0.0,44.2724,0.0,0.6192,11.3003,43.808,46.9136,25.8533,20.5519,41.3217,19.6179,1.4565,1.5438,3.1039999999999996,1.8548,1.4565,1.5438,1.4201,108.0159,3.167,54.6061,54.6162,0.0,51.1818,49.0999,,,5.9903,1.6207,3.0792,0.1894,0.4064,10.0,3.7628,1875.6,54.9,1.05,900.0044,48.9133,0.4798,2367.0,False
2942,12666.0,12532.2,10727.1,1325.8,10727.1,2520.9411,4549.8,2368.5,74.8,1943.9,165.8,1943.9,10341.1,10479.0,192.8,1108.0,2133.7,95.5,137.9,769.4,2209.0,2011.3,181.0,4338.1,2326.5,8394.85,10491.2,11358.1,11346.9,192.8,6177.3,4027.5,4338.1,,133.0,1251.9,1549.8,12665.2,12550.1,1834.8629,-504.0497,-81.0131,1325.8,0.0,1995.8,1971.5,2016.2,1648.2,13.6521,311.1657,1.2718,0.9063,-40.3304,146.8125,-4.3962,13.6521,137.9,91.046,92.2601,1.2141,15.1226,10.4674,0.0,0.9628,0.0817,8.2871,0.0,5.9274,27.7541,56.9869,18.3681,15.5653,10.4674,13.0128,10.5904,22.2266,21.9698,27.3123,24.699,16.4713,16.281,13.4684,52.2442,42.725,1.0523,1.5162,0.3732,0.2225,3.3782,11.4914,206.5154,7.3492,13.637,20.1067,2.8309,3.325,2.0,15.2647,7207.4,1272.8,1.0646,108027.0277,79.3034,14.9883,666865.0,False
2943,0.4,0.3,7.5,-27.4,7.5,0.0,2.9,1.5,0.8,,,,4.9,5.3,0.1,-27.4,-26.3,0.1,,,-4.6,-5.0,29.2,0.8,-26.2,1.46,5.0,27.8,0.3,0.1,4.6,0.8,0.8,,0.1,1.1,13.6,0.4,0.3,0.0,0.6864,-0.2864,-27.4,0.0,-26.7,-26.7,-4.7,-27.3,,37.5,0.0152,-0.0212,171.5909,0.0,-71.5909,,,17.6259,19.0647,1.4388,-50.0,-6850.0,0.0,0.0,0.0,-0.3817,0.0,-1.5267,-2.6718,104.5802,-6550.0,-6675.0,-6850.0,-6825.0,-1425.0,-94.2149,-452.8926,-451.2397,-19.6464,-22.3969,-107.6621,-21.5909,,0.0,0.8667,1.7333,,0.7333,357.7,,,,,1.0,0.013000000000000001,0.013000000000000001,1.0,-0.155,13.7,1.46,1.0496,39.5733,,2.8886,68750.0,False
